CustomerID,Segment,Recency,Frequency,Monetary,RFM_Score
13248.0,At Risk,125,2,465.68,222
13249.0,At Risk,92,3,711.41,233
13253.0,At Risk,157,2,1030.4,123
13255.0,Regular,9,2,399.51,422
13258.0,Regular,12,3,698.58,433
13259.0,At Risk,62,1,292.32,211
13260.0,At Risk,61,1,557.62,212
13261.0,At Risk,269,2,944.1,123
13262.0,At Risk,263,1,200.29,111
13263.0,VIP,1,35,7454.07,444
13265.0,At Risk,53,5,2107.66,244
13266.0,VIP,11,12,3834.2599999999998,444
13267.0,VIP,3,19,4521.49,444
13268.0,VIP,18,11,3214.69,444
13269.0,VIP,1,15,5346.2300000000005,444
13270.0,At Risk,366,1,590.0,112
13271.0,Regular,37,1,217.38,311
13272.0,Regular,31,2,276.56,321
13273.0,At Risk,113,1,138.98,211
13276.0,At Risk,64,2,590.9300000000001,222
13277.0,Regular,16,4,258.4,431
13278.0,Regular,41,1,542.73,312
13279.0,At Risk,78,1,137.75,211
13280.0,At Risk,122,3,814.86,233
13282.0,Regular,18,3,1132.14,433
13283.0,At Risk,60,2,93.66,221
13284.0,At Risk,331,1,201.19,111
13285.0,Regular,23,4,2709.12,334
13291.0,At Risk,156,1,361.11,112
13292.0,Regular,39,2,578.9399999999999,322
13294.0,At Risk,190,2,873.74,123
13295.0,At Risk,360,1,201.20000000000002,111
13296.0,At Risk,137,1,87.4,211
13297.0,VIP,8,4,2089.85,434
13298.0,Regular,1,1,360.0,412
13299.0,At Risk,268,1,142.5,111
13300.0,At Risk,169,1,371.89,112
13301.0,At Risk,104,4,618.09,232
13302.0,At Risk,155,1,63.75,111
13304.0,At Risk,351,1,300.42,111
13305.0,VIP,4,10,2000.86,444
13307.0,At Risk,120,1,15.0,211
13308.0,Regular,23,3,1385.51,333
13309.0,VIP,7,5,1456.79,443
13310.0,Regular,28,3,1132.03,333
13311.0,Regular,4,2,598.57,422
13313.0,Regular,22,5,1555.32,343
13314.0,Regular,2,3,775.94,433
13316.0,Regular,37,4,5977.7300000000005,334
13317.0,At Risk,66,6,2273.68,244
13318.0,Regular,1,3,640.76,432
13319.0,VIP,5,26,10845.550000000001,444
13320.0,At Risk,78,4,1548.7,233
13321.0,At Risk,72,2,567.36,222
13322.0,Regular,17,1,199.48000000000002,411
13323.0,VIP,3,5,787.85,443
13324.0,VIP,36,10,7121.95,344
13325.0,At Risk,82,1,675.3,213
13327.0,VIP,39,8,3627.77,344
13328.0,At Risk,316,1,1308.48,113
13329.0,Regular,32,2,789.0,323
13330.0,At Risk,93,3,1140.93,233
13332.0,Regular,14,1,350.9,412
13334.0,At Risk,82,3,3536.82,234
13336.0,At Risk,77,1,795.12,213
13338.0,At Risk,158,1,487.02,112
13339.0,At Risk,201,1,860.12,113
13340.0,VIP,45,7,10736.48,344
13341.0,At Risk,261,1,775.85,113
13343.0,At Risk,178,1,353.43,112
13344.0,At Risk,68,3,2543.72,234
13345.0,At Risk,288,1,389.5,112
13347.0,At Risk,70,1,341.36,212
13348.0,At Risk,64,1,233.76,211
13349.0,Regular,11,1,247.32,411
13350.0,Regular,16,2,979.12,423
13351.0,At Risk,66,1,373.94,212
13352.0,At Risk,60,1,397.97999999999996,212
13354.0,At Risk,71,1,743.53,213
13355.0,At Risk,122,1,674.7,213
13356.0,At Risk,80,1,768.24,213
13357.0,At Risk,257,1,609.95,112
13358.0,At Risk,269,1,439.03,112
13359.0,At Risk,64,1,439.56,212
13362.0,VIP,9,4,3090.7400000000002,434
13363.0,Regular,18,2,992.5,423
13364.0,At Risk,71,1,134.95999999999998,211
13365.0,Regular,34,2,2225.37,324
13366.0,Regular,50,1,56.160000000000004,311
13368.0,At Risk,257,2,623.4,122
13369.0,At Risk,366,1,308.28000000000003,112
13370.0,At Risk,372,1,754.87,113
13372.0,At Risk,90,1,378.64,212
13373.0,At Risk,61,3,3312.25,234
13375.0,At Risk,89,1,778.65,213
13376.0,At Risk,99,3,1019.76,233
13379.0,Regular,26,3,572.56,332
13381.0,VIP,32,6,3639.31,344
13382.0,At Risk,281,1,222.99,111
13384.0,VIP,31,7,4151.93,344
13385.0,At Risk,330,1,534.57,112
13388.0,At Risk,131,2,677.1,223
13389.0,Regular,11,3,797.96,433
13390.0,At Risk,75,1,544.08,212
13391.0,At Risk,204,1,59.8,111
13394.0,VIP,2,8,2520.02,444
13395.0,At Risk,185,1,307.72,112
13396.0,Regular,29,2,1360.99,323
13397.0,At Risk,73,5,1544.13,243
13398.0,At Risk,192,1,457.34,112
13402.0,At Risk,127,2,621.23,222
13403.0,Regular,18,1,75.0,411
13404.0,Regular,1,2,252.49,421
13405.0,At Risk,74,3,572.451,232
13408.0,VIP,2,62,28117.04,444
13410.0,Regular,24,5,1003.06,343
13411.0,At Risk,107,1,213.55,211
13414.0,At Risk,134,3,1390.5,233
13416.0,Regular,44,2,712.5,323
13417.0,Regular,5,2,640.83,422
13418.0,VIP,12,18,6127.43,444
13419.0,At Risk,64,1,221.06,211
13420.0,At Risk,150,2,159.85,121
13421.0,Regular,40,2,1851.08,324
13422.0,At Risk,64,1,2626.3,214
13425.0,At Risk,108,3,1624.21,233
13426.0,VIP,1,10,3641.32,444
13427.0,Regular,19,3,582.6,332
13428.0,Regular,10,1,218.47,411
13429.0,Regular,11,4,1006.8,433
13430.0,Regular,19,2,679.45,323
13431.0,At Risk,67,2,1269.1,223
13434.0,At Risk,74,2,534.24,222
13435.0,VIP,5,7,3809.8900000000003,444
13436.0,Regular,2,1,196.89,411
13437.0,VIP,14,7,3408.06,444
13439.0,At Risk,255,1,283.71,111
13441.0,At Risk,92,1,296.64,211
13447.0,Regular,23,3,1129.14,333
13448.0,VIP,17,6,3539.37,444
13449.0,Regular,24,1,291.88,311
13450.0,VIP,27,6,2043.7199999999998,344
13451.0,VIP,26,5,2976.15,344
13452.0,At Risk,259,2,590.0,122
13453.0,At Risk,166,2,356.97999999999996,122
13455.0,Regular,25,2,1058.34,323
13456.0,VIP,18,6,1766.72,444
13458.0,VIP,7,14,9646.57,444
13460.0,Regular,29,2,183.44,321
13461.0,Regular,39,3,1445.0,333
13462.0,At Risk,253,1,151.5,111
13464.0,At Risk,58,1,674.68,213
13466.0,At Risk,184,1,307.9,112
13467.0,Regular,11,2,1083.71,423
13468.0,VIP,2,37,5704.97,444
13470.0,At Risk,99,2,165.0,221
13471.0,VIP,1,4,2531.58,434
13473.0,At Risk,61,2,422.64,222
13474.0,At Risk,236,1,229.59,111
13475.0,At Risk,191,4,1431.78,133
13476.0,At Risk,179,2,1238.47,123
13477.0,Regular,38,6,1454.58,343
13479.0,At Risk,201,2,300.95,121
13481.0,VIP,46,5,1804.56,344
13482.0,At Risk,232,1,184.64,111
13483.0,At Risk,66,1,140.34,211
13484.0,At Risk,241,1,313.8,112
13485.0,At Risk,233,1,454.24,112
13486.0,At Risk,78,3,1122.41,233
13487.0,At Risk,58,3,575.4,232
13488.0,VIP,17,13,8968.31,444
13489.0,At Risk,105,4,449.52,232
13491.0,At Risk,52,10,1215.82,243
13492.0,At Risk,136,3,1269.84,233
13493.0,At Risk,275,2,618.63,122
13494.0,At Risk,312,1,316.26000000000005,112
13495.0,VIP,8,5,2044.8700000000001,444
13496.0,Regular,11,2,653.33,422
13497.0,At Risk,283,2,348.05,122
13499.0,VIP,18,5,1159.11,443
13500.0,Regular,23,3,1166.77,333
13501.0,At Risk,288,1,1340.32,113
13502.0,Regular,17,3,292.0,431
13503.0,At Risk,71,1,216.85,211
13504.0,At Risk,64,1,295.93,211
13505.0,At Risk,73,4,4393.63,234
13506.0,At Risk,316,2,458.52,122
13507.0,VIP,3,4,2479.16,434
13508.0,At Risk,244,1,110.97,111
13509.0,VIP,9,7,979.72,443
13510.0,VIP,1,4,1791.56,434
13512.0,At Risk,261,1,251.21,111
13513.0,At Risk,127,1,205.1,211
13514.0,At Risk,74,1,152.20000000000002,211
13515.0,At Risk,73,4,891.12,233
13516.0,Regular,21,3,1389.41,333
13517.0,At Risk,60,3,2128.42,234
13518.0,At Risk,86,1,659.4399999999999,212
13519.0,At Risk,78,1,122.75,211
13520.0,At Risk,59,6,3624.35,244
13521.0,Regular,1,3,1093.65,433
13522.0,Regular,30,1,125.80000000000001,311
13523.0,VIP,33,5,3964.88,344
13524.0,Regular,41,5,680.1800000000001,343
13525.0,Regular,15,2,628.78,422
13527.0,VIP,34,7,2287.51,344
13529.0,At Risk,79,2,307.76,222
13531.0,At Risk,205,2,483.8,122
13532.0,Regular,34,1,210.31,311
13533.0,At Risk,183,3,270.79,131
13534.0,VIP,2,25,5870.08,444
13536.0,VIP,1,7,3448.29,444
13538.0,Regular,43,7,1280.85,343
13539.0,At Risk,86,3,631.34,232
13544.0,Regular,40,2,291.41,321
13546.0,Regular,12,3,626.99,432
13548.0,At Risk,96,2,682.41,223
13549.0,Regular,26,7,918.2,343
13551.0,At Risk,319,1,91.80000000000001,111
13552.0,At Risk,66,12,3740.07,244
13555.0,At Risk,74,4,4149.28,234
13557.0,Regular,28,2,584.06,322
13558.0,Regular,6,4,605.06,432
13560.0,Regular,7,1,174.37,411
13561.0,At Risk,216,1,141.85999999999999,111
13562.0,At Risk,82,3,1799.33,234
13563.0,At Risk,84,2,777.53,223
13564.0,At Risk,144,3,1749.02,134
13565.0,Regular,19,2,240.22,321
13566.0,Regular,41,2,874.71,323
13568.0,At Risk,173,1,192.85,111
13569.0,Regular,17,2,373.75,422
13570.0,At Risk,243,1,239.49,111
13571.0,VIP,13,12,2092.32,444
13572.0,At Risk,206,1,1384.25,113
13573.0,Regular,50,2,294.4,321
13575.0,Regular,23,5,732.0699999999999,343
13576.0,VIP,10,18,6717.34,444
13577.0,Regular,25,4,1687.6000000000001,334
13579.0,Regular,15,2,467.04,422
13581.0,At Risk,309,1,118.0,111
13583.0,At Risk,156,1,781.03,113
13584.0,At Risk,307,1,142.4,111
13587.0,At Risk,64,1,712.4,213
13588.0,VIP,16,9,2478.95,444
13589.0,Regular,15,2,379.65,422
13590.0,VIP,11,6,1981.92,444
13591.0,At Risk,65,3,1117.13,233
13592.0,Regular,36,4,247.95999999999998,331
13593.0,At Risk,108,5,2037.0800000000002,244
13594.0,At Risk,53,1,396.97,212
13596.0,Regular,6,2,697.04,423
13598.0,Regular,47,1,180.17000000000002,311
13599.0,VIP,1,21,5153.67,444
13600.0,At Risk,312,1,219.52,111
13601.0,Regular,45,2,693.32,323
13602.0,At Risk,65,1,428.89,212
13603.0,Regular,26,1,164.34,311
13606.0,Regular,29,3,280.53999999999996,331
13607.0,Regular,40,1,678.01,313
13610.0,VIP,12,7,1131.88,443
13611.0,At Risk,89,3,1171.8,233
13614.0,Regular,24,4,1610.46,333
13615.0,At Risk,319,1,417.69,112
13617.0,Regular,40,3,544.18,332
13618.0,At Risk,174,1,177.34,111
13621.0,At Risk,117,1,213.85,211
13623.0,Regular,31,5,747.78,343
13626.0,At Risk,253,1,257.23,111
13627.0,At Risk,59,5,1638.47,243
13629.0,VIP,23,11,7792.36,344
13630.0,VIP,5,7,2031.78,444
13631.0,At Risk,100,11,3070.42,244
13632.0,VIP,25,5,2121.27,344
13634.0,Regular,33,5,1575.16,343
13635.0,At Risk,68,1,1071.03,213
13636.0,Regular,37,5,949.12,343
13637.0,At Risk,52,3,810.5,233
13638.0,Regular,16,1,122.64,411
13639.0,At Risk,74,1,1033.34,213
13642.0,At Risk,216,1,354.8,112
13643.0,Regular,31,3,519.44,332
13644.0,VIP,16,4,2624.26,434
13645.0,At Risk,120,1,252.1,211
13647.0,VIP,10,4,1678.1200000000001,434
13649.0,At Risk,257,2,346.6,122
13650.0,VIP,17,6,1836.34,444
13651.0,Regular,35,2,94.2,321
13652.0,Regular,46,3,1095.08,333
13654.0,VIP,43,6,2707.33,344
13655.0,At Risk,114,2,932.97,223
13656.0,At Risk,165,2,379.65,122
13657.0,Regular,11,2,382.14,422
13658.0,VIP,10,5,2639.17,444
13659.0,At Risk,206,2,1573.2,123
13662.0,At Risk,86,3,897.76,233
13663.0,At Risk,179,1,189.47,111
13666.0,At Risk,60,3,84.65,231
13667.0,At Risk,149,1,305.02,111
13668.0,VIP,3,21,6363.59,444
13669.0,Regular,51,2,218.55,321
13670.0,At Risk,75,1,349.7,212
13672.0,At Risk,301,2,186.39000000000001,121
13673.0,Regular,19,2,396.92,322
13675.0,At Risk,151,2,486.82000000000005,122
13678.0,At Risk,152,1,232.6,111
13680.0,VIP,1,4,3722.42,434
13681.0,Regular,18,4,827.83,433
13682.0,At Risk,187,1,59.5,111
13684.0,At Risk,286,1,67.23,111
13685.0,VIP,3,7,3119.44,444
13686.0,At Risk,183,1,72.0,111
13689.0,At Risk,63,1,910.0,213
13690.0,At Risk,59,1,172.25,211
13692.0,Regular,25,3,1488.32,333
13694.0,VIP,4,50,65039.62,444
13695.0,VIP,31,15,2504.13,344
13697.0,Regular,39,1,151.29999999999998,311
13699.0,At Risk,155,1,308.58000000000004,112
13700.0,VIP,26,10,2265.12,344
13703.0,At Risk,318,1,99.5,111
13704.0,VIP,5,9,2308.06,444
13705.0,Regular,8,3,711.86,433
13706.0,At Risk,303,1,330.79,112
13707.0,At Risk,267,2,806.41,123
13708.0,At Risk,271,1,296.88,111
13709.0,VIP,4,13,6328.05,444
13710.0,Regular,32,1,180.48,311
13711.0,At Risk,219,2,252.06,121
13712.0,At Risk,247,1,228.84,111
13715.0,At Risk,281,5,1079.34,143
13716.0,At Risk,269,1,138.28,111
13717.0,Regular,32,6,1445.01,343
13718.0,At Risk,246,2,306.55,121
13719.0,VIP,15,5,1041.68,443
13720.0,At Risk,117,4,799.9,233
13721.0,Regular,36,1,524.14,312
13722.0,At Risk,132,3,2375.41,234
13723.0,At Risk,217,1,199.85000000000002,111
13725.0,VIP,50,8,1980.56,344
13726.0,Regular,39,2,1079.6599999999999,323
13727.0,Regular,29,2,333.48,322
13728.0,Regular,37,6,1016.14,343
13730.0,At Risk,136,2,752.6,223
13731.0,At Risk,219,2,610.59,122
13732.0,Regular,28,1,491.86,312
13735.0,Regular,25,4,2885.2400000000002,334
13736.0,Regular,5,2,731.9,423
13737.0,At Risk,200,1,339.59999999999997,112
13739.0,Regular,18,1,216.9,411
13740.0,At Risk,241,1,350.75,112
13741.0,At Risk,72,3,668.4300000000001,232
13742.0,VIP,17,12,3131.02,444
13743.0,VIP,3,7,1341.6,443
13744.0,At Risk,95,2,1156.36,223
13745.0,At Risk,162,1,300.04,111
13747.0,At Risk,374,1,79.6,111
13748.0,At Risk,96,5,948.25,243
13750.0,At Risk,54,5,1647.26,243
13751.0,At Risk,288,1,296.25,111
13752.0,At Risk,124,6,1186.28,243
13753.0,At Risk,288,1,741.26,113
13754.0,At Risk,152,2,282.59999999999997,121
13755.0,VIP,4,9,2161.35,444
13756.0,VIP,2,14,5189.52,444
13758.0,VIP,12,7,3190.55,444
13759.0,Regular,33,2,659.4100000000001,322
13760.0,At Risk,54,2,286.79,221
13761.0,Regular,50,2,1070.65,323
13762.0,At Risk,219,1,306.72,111
13763.0,At Risk,63,1,1714.96,214
13764.0,At Risk,71,3,1521.76,233
13767.0,VIP,2,37,17220.36,444
13769.0,VIP,2,10,2796.51,444
13771.0,At Risk,64,4,2634.45,234
13772.0,Regular,34,3,1132.13,333
13774.0,At Risk,82,1,345.0,212
13777.0,VIP,1,33,25977.16,444
13778.0,At Risk,103,1,178.7,211
13780.0,Regular,7,2,360.01,422
13781.0,At Risk,251,1,127.84,111
13782.0,VIP,13,6,912.0,443
13784.0,VIP,10,11,2462.79,444
13786.0,At Risk,367,1,230.39999999999998,111
13787.0,At Risk,76,2,309.04,222
13790.0,Regular,4,1,348.8,412
13791.0,At Risk,128,2,1516.0,223
13792.0,At Risk,66,2,195.55,221
13798.0,VIP,1,57,37153.85,444
13799.0,At Risk,117,2,688.86,223
13800.0,At Risk,310,1,558.32,112
13801.0,At Risk,67,1,324.8,212
13802.0,At Risk,139,3,4599.42,234
13803.0,At Risk,255,1,277.07,111
13804.0,VIP,31,7,2635.79,344
13805.0,At Risk,52,2,924.6,223
13806.0,At Risk,64,1,256.38,211
13807.0,At Risk,367,1,112.6,111
13808.0,VIP,6,5,1747.66,444
13809.0,At Risk,305,1,155.05,111
13810.0,Regular,29,3,1499.01,333
13811.0,At Risk,184,3,814.5,133
13812.0,Regular,42,3,539.0,332
13813.0,Regular,40,4,1366.8600000000001,333
13814.0,At Risk,92,2,1579.12,223
13815.0,Regular,22,4,4027.36,334
13816.0,Regular,24,2,571.6700000000001,322
13817.0,Regular,29,2,382.98,322
13819.0,At Risk,302,3,1140.35,133
13821.0,At Risk,145,2,385.64,122
13822.0,Regular,6,2,632.0,422
13823.0,Regular,19,2,957.66,323
13824.0,VIP,33,5,1698.94,344
13826.0,At Risk,176,1,189.5,111
13827.0,At Risk,58,3,412.05,232
13828.0,Regular,22,1,209.49,311
13831.0,VIP,16,6,2202.99,444
13832.0,Regular,19,1,52.199999999999996,311
13833.0,At Risk,159,1,384.8,112
13835.0,Regular,25,4,834.57,333
13837.0,At Risk,212,2,271.24,121
13838.0,Regular,6,4,691.73,433
13841.0,At Risk,253,1,85.0,111
13842.0,At Risk,59,9,3385.62,244
13844.0,Regular,11,1,361.62,412
13845.0,At Risk,65,1,312.98,212
13846.0,Regular,25,3,865.0600000000001,333
13848.0,At Risk,92,3,1255.0,233
13849.0,At Risk,52,2,1537.95,223
13850.0,At Risk,129,1,1595.48,213
13851.0,At Risk,96,3,2651.46,234
13853.0,At Risk,57,1,1090.14,213
13854.0,VIP,9,25,8109.5199999999995,444
13856.0,At Risk,169,3,388.5,132
13858.0,At Risk,57,1,216.17,211
13859.0,At Risk,326,1,201.16,111
13860.0,VIP,1,5,1245.9,443
13862.0,VIP,18,8,2209.36,444
13863.0,At Risk,248,1,305.78,111
13865.0,At Risk,58,4,501.56,232
13866.0,At Risk,74,1,145.67000000000002,211
13867.0,Regular,31,3,1015.29,333
13868.0,Regular,7,2,3192.54,424
13869.0,At Risk,123,4,3104.95,234
13870.0,VIP,2,8,2770.94,444
13871.0,VIP,23,13,6403.25,344
13873.0,At Risk,120,3,389.6,232
13874.0,At Risk,358,1,540.45,112
13875.0,At Risk,54,5,1786.79,244
13876.0,At Risk,64,1,122.7,211
13877.0,At Risk,86,1,117.24,211
13878.0,At Risk,55,1,1281.53,213
13880.0,VIP,21,13,3219.77,344
13881.0,VIP,4,20,17159.52,444
13882.0,VIP,3,5,1191.13,443
13883.0,VIP,11,5,2674.48,444
13884.0,VIP,7,5,787.6,443
13885.0,At Risk,189,2,506.8,122
13886.0,At Risk,71,1,243.56,211
13887.0,At Risk,204,1,349.55,112
13888.0,At Risk,120,2,605.63,222
13889.0,At Risk,93,1,416.90000000000003,212
13890.0,VIP,1,10,1883.8100000000002,444
13892.0,Regular,27,4,632.97,332
13893.0,At Risk,298,1,821.1,113
13894.0,Regular,24,3,564.62,332
13895.0,Regular,28,4,2593.07,334
13897.0,Regular,50,1,311.16,312
13898.0,At Risk,326,1,155.93,111
13899.0,Regular,16,2,388.52,422
13900.0,At Risk,183,3,740.95,133
13901.0,At Risk,72,5,2867.2,244
13904.0,Regular,37,2,332.64,322
13908.0,At Risk,80,4,2369.55,234
13911.0,At Risk,57,9,2580.91,244
13914.0,Regular,12,2,626.45,422
13917.0,Regular,50,2,272.04,321
13918.0,Regular,50,2,1212.8400000000001,323
13919.0,At Risk,59,2,384.81,222
13922.0,At Risk,352,1,172.25,111
13923.0,At Risk,54,1,351.13,212
13924.0,VIP,2,6,1838.8500000000001,444
13925.0,At Risk,93,4,678.25,233
13926.0,Regular,23,1,223.85000000000002,311
13927.0,At Risk,75,1,348.99,212
13928.0,Regular,11,4,464.57,432
13929.0,At Risk,169,2,842.65,123
13930.0,At Risk,58,2,337.34,222
13931.0,At Risk,96,2,1237.53,223
13932.0,At Risk,295,1,307.4,111
13933.0,At Risk,109,2,608.7900000000001,222
13934.0,At Risk,264,1,922.1,113
13936.0,At Risk,180,1,376.58,112
13937.0,At Risk,169,1,158.85,111
13938.0,Regular,35,1,71.66,311
13939.0,Regular,23,3,568.55,332
13940.0,Regular,17,4,839.14,433
13941.0,VIP,22,5,5112.96,344
13946.0,At Risk,79,3,561.5699999999999,232
13947.0,At Risk,65,1,90.6,211
13948.0,At Risk,361,1,102.0,111
13949.0,VIP,3,6,2427.32,444
13950.0,Regular,11,4,745.06,433
13951.0,At Risk,176,3,674.45,132
13952.0,At Risk,218,2,3251.071,124
13953.0,VIP,7,7,3515.68,444
13954.0,Regular,2,2,439.92,422
13955.0,At Risk,154,2,322.96,122
13956.0,VIP,5,5,1026.42,443
13959.0,At Risk,79,3,598.2,232
13960.0,Regular,21,2,230.22,321
13962.0,Regular,22,2,169.55,321
13963.0,At Risk,308,4,664.54,132
13967.0,At Risk,146,1,80.7,111
13969.0,VIP,7,18,9053.94,444
13971.0,VIP,19,8,2758.26,344
13972.0,At Risk,71,2,190.25,221
13973.0,At Risk,287,1,264.7,111
13974.0,Regular,49,1,413.59000000000003,312
13975.0,VIP,31,6,2526.28,344
13976.0,At Risk,207,1,357.98,112
13978.0,Regular,15,2,196.79000000000002,421
13979.0,At Risk,73,1,869.87,213
13980.0,At Risk,60,1,200.14,211
13982.0,Regular,39,4,1871.81,334
13983.0,VIP,30,12,2603.43,344
13984.0,Regular,27,5,920.51,343
13985.0,VIP,4,15,7060.13,444
13986.0,Regular,17,1,320.46,412
13988.0,VIP,20,6,4147.96,344
13989.0,At Risk,66,2,1266.08,223
13990.0,At Risk,213,1,311.3,112
13991.0,VIP,12,6,855.97,443
13992.0,Regular,30,1,76.8,311
13993.0,VIP,43,9,3466.36,344
13994.0,VIP,4,6,2313.14,444
13995.0,VIP,15,5,1393.69,443
13999.0,VIP,10,12,3901.81,444
14000.0,At Risk,211,1,635.66,112
14001.0,Regular,46,3,2043.0800000000002,334
14002.0,At Risk,134,2,529.73,222
14004.0,VIP,43,7,4582.64,344
14005.0,VIP,10,5,2874.72,444
14006.0,At Risk,116,3,962.19,233
14009.0,At Risk,198,2,695.61,123
14012.0,At Risk,278,1,328.8,112
14013.0,At Risk,110,3,473.02,232
14014.0,At Risk,77,1,505.18,212
14015.0,At Risk,53,1,917.34,213
14016.0,At Risk,162,4,4341.21,134
14019.0,Regular,47,3,1421.61,333
14020.0,Regular,17,2,642.8,422
14021.0,At Risk,155,3,631.9,132
14022.0,At Risk,225,1,440.0,112
14023.0,Regular,7,2,584.07,422
14024.0,At Risk,122,2,327.7,222
14027.0,At Risk,61,1,104.82,211
14029.0,At Risk,63,2,467.66,222
14030.0,VIP,18,8,2360.09,444
14031.0,VIP,7,19,17286.86,444
14032.0,VIP,2,11,2975.59,444
14034.0,Regular,22,3,651.8199999999999,332
14035.0,Regular,29,5,1428.02,343
14036.0,At Risk,285,1,626.65,112
14037.0,At Risk,176,2,147.20000000000002,121
14038.0,At Risk,78,3,1560.38,233
14039.0,Regular,33,1,152.2,311
14040.0,VIP,41,12,3614.92,344
14041.0,At Risk,266,1,141.41,111
14044.0,Regular,27,4,652.82,332
14045.0,At Risk,109,4,1659.75,233
14046.0,At Risk,284,1,154.99,111
14047.0,VIP,9,5,1308.6100000000001,443
14048.0,At Risk,305,1,409.93,112
14049.0,VIP,17,4,5681.72,434
14050.0,Regular,32,2,746.36,323
14051.0,VIP,1,23,15610.390000000001,444
14052.0,Regular,20,1,225.36,311
14053.0,At Risk,124,2,260.25,221
14054.0,At Risk,65,1,92.46,211
14055.0,At Risk,106,1,725.6400000000001,213
14056.0,VIP,1,23,8214.65,444
14057.0,VIP,24,17,6217.96,344
14059.0,At Risk,267,1,183.6,111
14060.0,VIP,5,19,6140.42,444
14062.0,VIP,10,12,10464.85,444
14064.0,Regular,29,5,1353.74,343
14066.0,At Risk,267,1,152.55,111
14067.0,At Risk,64,2,374.7,222
14068.0,At Risk,320,1,265.85,111
14071.0,VIP,4,8,1438.82,443
14073.0,Regular,32,1,151.04,311
14075.0,Regular,5,3,942.26,433
14076.0,At Risk,129,1,122.47,211
14077.0,Regular,41,5,499.41999999999996,342
14078.0,At Risk,102,6,1049.37,243
14079.0,At Risk,125,1,375.1,212
14080.0,Regular,33,1,45.599999999999994,311
14081.0,At Risk,302,2,934.52,123
14082.0,At Risk,365,1,182.25,111
14083.0,VIP,4,9,1018.43,443
14085.0,VIP,2,18,4448.54,444
14087.0,Regular,3,1,194.42,411
14088.0,VIP,10,13,50491.81,444
14089.0,At Risk,57,1,161.0,211
14090.0,At Risk,325,1,76.32000000000001,111
14092.0,VIP,8,14,4076.91,444
14093.0,Regular,12,1,442.85,412
14096.0,VIP,4,17,65164.79,444
14098.0,Regular,37,1,147.35,311
14099.0,VIP,16,11,3104.17,444
14100.0,At Risk,138,1,194.9,211
14101.0,At Risk,74,6,5976.79,244
14102.0,VIP,5,5,1360.28,443
14104.0,At Risk,155,2,216.20999999999998,121
14105.0,At Risk,239,1,1266.23,113
14107.0,At Risk,52,7,2703.23,244
14108.0,Regular,31,2,597.91,322
14109.0,At Risk,73,1,144.2,211
14110.0,VIP,4,12,5683.15,444
14111.0,Regular,14,4,692.85,433
14112.0,VIP,23,7,2915.15,344
14113.0,VIP,4,4,1840.42,434
14114.0,At Risk,274,2,386.53,122
14116.0,Regular,20,5,1382.74,343
14117.0,At Risk,144,1,90.0,111
14121.0,VIP,4,4,2780.15,434
14124.0,At Risk,84,1,419.58000000000004,212
14125.0,VIP,11,3,2740.43,434
14126.0,Regular,8,3,706.1300000000001,433
14127.0,At Risk,123,3,709.71,233
14128.0,At Risk,61,2,637.5,222
14129.0,VIP,2,5,1123.8600000000001,443
14130.0,At Risk,319,1,483.86,112
14132.0,VIP,2,11,3586.0299999999997,444
14133.0,At Risk,130,3,605.64,232
14135.0,VIP,2,15,4690.31,444
14138.0,Regular,2,2,982.3800000000001,423
14139.0,Regular,46,1,415.82,312
14140.0,Regular,4,2,935.05,423
14141.0,Regular,3,4,915.13,433
14142.0,At Risk,373,1,311.81,112
14143.0,At Risk,134,1,115.8,211
14145.0,Regular,47,4,3742.2,334
14146.0,VIP,9,5,4191.0,444
14147.0,At Risk,78,2,483.4,222
14148.0,At Risk,234,1,157.2,111
14149.0,At Risk,221,1,446.62,112
14150.0,Regular,36,2,658.64,322
14152.0,At Risk,75,2,621.29,222
14154.0,At Risk,239,2,1345.62,123
14155.0,At Risk,266,1,118.75,111
14156.0,VIP,10,55,117379.63,444
14157.0,Regular,20,2,432.88,322
14158.0,Regular,40,1,507.66,312
14159.0,VIP,20,11,4693.01,344
14161.0,At Risk,216,3,1110.52,133
14162.0,At Risk,174,2,289.36,121
14163.0,At Risk,87,4,2445.91,234
14164.0,At Risk,71,2,1631.77,223
14165.0,At Risk,276,1,122.53999999999999,111
14167.0,Regular,39,4,574.84,332
14171.0,At Risk,98,1,363.79,212
14173.0,Regular,11,4,450.84,432
14174.0,Regular,33,1,134.46,311
14175.0,At Risk,60,3,3222.3,234
14176.0,At Risk,297,4,576.9000000000001,132
14177.0,At Risk,86,4,559.41,232
14178.0,VIP,9,7,1620.93,443
14179.0,Regular,41,2,719.78,323
14180.0,VIP,11,25,4748.52,444
14184.0,At Risk,67,1,452.89,212
14185.0,At Risk,331,1,197.65,111
14188.0,VIP,31,6,2054.36,344
14189.0,VIP,2,15,4654.08,444
14191.0,VIP,2,13,4684.76,444
14193.0,At Risk,68,2,853.39,223
14194.0,VIP,5,21,11349.52,444
14195.0,At Risk,202,2,1012.0,123
14196.0,At Risk,107,1,335.52,212
14198.0,Regular,18,4,701.4,433
14199.0,At Risk,218,1,185.39999999999998,111
14201.0,At Risk,60,7,747.44,243
14204.0,Regular,2,1,161.03,411
14205.0,Regular,17,2,466.7,422
14206.0,At Risk,239,1,328.15999999999997,112
